x_idx,y_idx,T,qx,qy
5,82,0.0106464,-0.000308704,9.54439e-05
5,83,0.00999839,-0.000289919,9.3941e-05
5,84,0.00936029,-0.000271421,9.25357e-05
5,85,0.00873147,-0.000253192,9.12259e-05
5,86,0.0081113,-0.000235212,9.00095e-05
5,87,0.00749914,-0.000217463,8.88847e-05
5,88,0.00689438,-0.00019993,8.78497e-05
5,89,0.00629639,-0.000182589,8.69029e-05
5,90,0.00570458,-0.000165434,8.60432e-05
5,91,0.00511837,-0.000148425,8.52689e-05
5,92,0.00453717,-0.00013159,8.45793e-05
5,93,0.0039604,-0.00011483,8.39727e-05
5,94,0.00338749,-9.82814e-05,8.34495e-05
5,95,0.00281789,-8.16416e-05,8.30067e-05
5,96,0.00225104,-6.54293e-05,8.26478e-05
5,97,0.00168638,-4.86322e-05,8.23645e-05
5,98,0.00112335,-3.30891e-05,8.21711e-05
5,99,0.000561449,-1.53332e-05,8.204e-05
5,100,0,-1.53332e-05,8.204e-05
6,0,1,-0.00226645,0.0157063
6,1,0.895291,-0.00226645,0.0157063
6,2,0.794879,-0.00469325,0.0144492
6,3,0.704269,-0.00597641,0.0130141
6,4,0.624433,-0.00701493,0.0112075
6,5,0.556102,-0.00722846,0.00957237
6,6,0.497205,-0.00748895,0.00807601
6,7,0.4472,-0.00750298,0.00668599
6,8,0.40512,-0.00727016,0.00573185
6,9,0.368996,-0.00702138,0.00488275
6,10,0.338024,-0.00667776,0.00421369
6,11,0.311199,-0.00635631,0.0036593
6,12,0.287815,-0.00601974,0.00320134
6,13,0.267284,-0.00570653,0.00282043
6,14,0.249135,-0.00540417,0.00250122
6,15,0.232991,-0.00512308,0.00223189
6,16,0.218543,-0.00485868,0.00200308
6,17,0.205541,-0.00461295,0.00180737
6,18,0.19378,-0.00438354,0.00163889
6,19,0.183091,-0.00417006,0.00149297
6,20,0.173333,-0.00397091,0.00136584
6,21,0.164388,-0.00378513,0.00125448
6,22,0.156157,-0.0036115,0.00115641
6,23,0.148556,-0.00344904,0.00106963
6,24,0.141515,-0.00329677,0.000992484
6,25,0.134972,-0.00315382,0.0009236
6,26,0.128875,-0.00301941,0.000861841
6,27,0.123178,-0.00289283,0.000806255
6,28,0.117843,-0.00277342,0.000756041
6,29,0.112834,-0.00266062,0.000710522
6,30,0.108121,-0.0025539,0.000669124
6,31,0.10368,-0.00245278,0.000631356
6,32,0.0994844,-0.00235685,0.000596798
6,33,0.0955156,-0.00226572,0.00056509
6,34,0.0917546,-0.00217903,0.00053592
6,35,0.0881851,-0.00209647,0.000509017
6,36,0.0847924,-0.00201776,0.000484145
6,37,0.0815633,-0.00194263,0.0004611
6,38,0.078486,-0.00187085,0.000439702
6,39,0.0755497,-0.0018022,0.000419793
6,40,0.0727448,-0.00173647,0.000401233
6,41,0.0700625,-0.00167349,0.0003839
6,42,0.0674948,-0.00161309,0.000367684
6,43,0.0650344,-0.00155511,0.00035249
6,44,0.0626746,-0.00149942,0.00033823
6,45,0.0604092,-0.00144588,0.000324828
6,46,0.0582327,-0.00139438,0.000312215
6,47,0.0561399,-0.00134479,0.000300329
6,48,0.054126,-0.00129701,0.000289115
6,49,0.0521866,-0.00125096,0.000278522
6,50,0.0503176,-0.00120653,0.000268507
6,51,0.0485152,-0.00116365,0.000259027
6,52,0.0467758,-0.00112223,0.000250046
6,53,0.0450962,-0.0010822,0.000241531
6,54,0.0434733,-0.0010435,0.000233451
6,55,0.0419043,-0.00100605,0.000225779
6,56,0.0403863,-0.000969806,0.000218489
6,57,0.0389169,-0.000934696,0.000211557
6,58,0.0374937,-0.000900672,0.000204964
6,59,0.0361145,-0.000867682,0.00019869
6,60,0.0347772,-0.000835678,0.000192716
6,61,0.0334796,-0.000804613,0.000187027
6,62,0.0322201,-0.000774444,0.000181607
6,63,0.0309967,-0.00074513,0.000176444
6,64,0.0298077,-0.000716631,0.000171523
6,65,0.0286516,-0.00068891,0.000166833
6,66,0.0275268,-0.000661931,0.000162364
6,67,0.0264317,-0.000635659,0.000158106
6,68,0.0253651,-0.000610061,0.000154048
6,69,0.0243256,-0.000585107,0.000150183
6,70,0.0233119,-0.000560766,0.000146502
6,71,0.0223227,-0.000537009,0.000142998
6,72,0.0213568,-0.000513809,0.000139664
6,73,0.0204132,-0.000491137,0.000136494
6,74,0.0194907,-0.00046897,0.000133482
6,75,0.0185883,-0.00044728,0.000130621
6,76,0.0177049,-0.000426045,0.000127908
6,77,0.0168396,-0.000405241,0.000125337
6,78,0.0159914,-0.000384846,0.000122904
6,79,0.0151593,-0.000364836,0.000120604
6,80,0.0143425,-0.000345192,0.000118434
6,81,0.0135401,-0.000325892,0.000116391
6,82,0.0127513,-0.000306915,0.00011447
6,83,0.0119752,-0.000288243,0.000112669
6,84,0.011211,-0.000269856,0.000110985
6,85,0.0104579,-0.000251734,0.000109415
6,86,0.00971511,-0.000233861,0.000107957
6,87,0.00898194,-0.000216216,0.000106609
6,88,0.00825761,-0.000198785,0.000105369
6,89,0.0075414,-0.000181544,0.000104234
6,90,0.0068326,-0.000164489,0.000103204
6,91,0.00613048,-0.000147578,0.000102276
6,92,0.00543436,-0.00013084,0.000101449
6,93,0.00474354,-0.000114176,0.000100722
6,94,0.00405736,-9.7722e-05,0.000100095
6,95,0.00337513,-8.11772e-05,9.9564e-05
6,96,0.00269618,-6.50573e-05,9.91337e-05
6,97,0.00201987,-4.83556e-05,9.87941e-05
6,98,0.0013455,-3.29009e-05,9.8562e-05
6,99,0.000672476,-1.52458e-05,9.84048e-05
6,100,0,-1.52458e-05,9.84048e-05
7,0,1,-0.00170403,0.0129066
7,1,0.909605,-0.00170403,0.0129066
7,2,0.822079,-0.00350508,0.0120992
7,3,0.740864,-0.00468833,0.0111258
